formatted_address,latitude,longitude,google_place_id,input_string
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"Y08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"Y13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"S12 Al Warsan First Dubai , UAE"
Dubai - Dubai Marina - Dubai - United Arab Emirates,25.0737483,55.138187,ChIJEa_cOKtsXz4RyUvlO1hbF28,"MARINA MANSIONS Marsa Dubai Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X21 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X20 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X14 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X18 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X16 Al Warsan First Dubai , UAE"
Thowaab St - Dubai Marina - Dubai - United Arab Emirates,25.0714707,55.1339198,ChIJxSW-h1MTXz4RPbeSp2-pUcY,"THE WAVES B Marsa Dubai Dubai , UAE"
Al Thanya St - Umm Al Sheif - Dubai - United Arab Emirates,25.1374928,55.2073731,ChIJGzvCzTRqXz4RjVU9iB7T0Zw,"GR Una Al Thanyah Third Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Residences_West Poduim  Burj Khalifa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X01 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X11 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X12 Al Warsan First Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Residences_East Poduim  Burj Khalifa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U24 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U20 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U19 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U18 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U09 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"X02 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U17 Al Warsan First Dubai , UAE"
Palm Jumeirah - The Palm Jumeirah - Dubai - United Arab Emirates,25.1160305,55.1376098,ChIJ__7J2CprXz4Rpr-7T-I-gkE,"Marina Apartments 3 Palm Jumeirah Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U12 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U11 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U07 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U10 Al Warsan First Dubai , UAE"
Dubai - International CityItaly - Dubai - United Arab Emirates,25.167257,55.4016139,ChIJd4FuQbVmXz4RRh2j_xc5n_g,"U08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"V19 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U02 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K10 Al Warsan First Dubai , UAE"
Dubai - Dubai Marina - Dubai - United Arab Emirates,25.081644,55.1468967,ChIJ96BLo1drXz4R6qM1YV5_KsA,"MARINA DIAMOND-3 Marsa Dubai Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L05 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"J03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K01 Al Warsan First Dubai , UAE"
Cluster - Dubai - International City - Dubai - United Arab Emirates,25.1622502,55.4205285,ChIJSeIrR8phXz4RXFf80B8e1L0,"L12 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K16 Al Warsan First Dubai , UAE"
"Marina, Dubai - Dubai Marina - Dubai - United Arab Emirates",25.0713434,55.1369534,ChIJ-X6yWlMTXz4REX3JOI2xEeU,"YACHT BAY Marsa Dubai Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U15 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"U14 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I15 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1604769,55.4185636,ChIJjfPRcVthXz4R_Mhy-dKptKg,"I14 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K05 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1604859,55.4200564,ChIJ1x04hlxhXz4RJn5Pd2iwaZw,"J07 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K07 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1621743,55.4201833,ChIJC-n4r1xhXz4RHqo07YIwV4s,"J06 Al Warsan First Dubai , UAE"
Dubai - International CityChina Cluster - Dubai - United Arab Emirates,25.164186,55.4150016,ChIJWxjTnUVhXz4RzSuaH33O1ts,"F08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I10 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I11 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"J02 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"D08 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1623075,55.4170262,ChIJ_Ryk1kRhXz4RkeUa18abQUo,"I09 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"L11 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"E07 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I12 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I02 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I01 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K12 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K03 Al Warsan First Dubai , UAE"
Dubai - International CityChina Cluster - Dubai - United Arab Emirates,25.1679611,55.41551,ChIJJ1qXakZhXz4RkxuyF1JMXjw,"D06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"K02 Al Warsan First Dubai , UAE"
Dubai - International CityChina Cluster - Dubai - United Arab Emirates,25.1666368,55.4165595,ChIJP9QN00VhXz4RIOIcYHxV8LM,"D02 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1613539,55.4174172,ChIJVVA8JVthXz4RgwhButh7w3A,"I08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"C16 Al Warsan First Dubai , UAE"
Dubai - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1610374,55.4181512,ChIJ96imalthXz4RdHJn74FNZ4c,"I6 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"I7 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"F16 Al Warsan First Dubai , UAE"
37 Al Raffa St - Al Raffa - Dubai - United Arab Emirates,25.2501195,55.2827207,ChIJW3NZvRpDXz4RdhJQG_gqV6U,"Q09 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"Q06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"O04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"P01 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"O01 Al Warsan First Dubai , UAE"
Dubai - International CityPersia - Dubai - United Arab Emirates,25.1613147,55.4081122,ChIJRWxZ2U1hXz4RJASa1rRXSDo,"O03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N10 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"C15 Al Warsan First Dubai , UAE"
"Sheikh Zayed Road, Trade Center 2, Dubai, United Arab Emirates - المركز التجاريالمركز التجاري الثانية - دبي - United Arab Emirates",25.2237708,55.2850941,ChIJp2YEauxCXz4RfWynXTEmlFU,"WORLD TRADE CENTRE RESIDENCES Trade Center Second Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N-09 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N12 Al Warsan First Dubai , UAE"
Al Thanya St - Umm Al Sheif - Dubai - United Arab Emirates,25.1374928,55.2073731,ChIJGzvCzTRqXz4RjVU9iB7T0Zw,"1 Lake Plaza Al Thanyah Fifth Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N02 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N01 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N08 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M03 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M-02 Al Warsan First Dubai , UAE"
"196 Old Town Residences, Downtown - وسط مدينة دبي - دبي - United Arab Emirates",25.1890098,55.2754817,ChIJv3jbqXVpXz4RvIH06IKGqRI,"MISKA 1 Burj Khalifa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M07 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M05 Al Warsan First Dubai , UAE"
Shop # 3 - Dubai Marina - Dubai - United Arab Emirates,25.0802904,55.1453144,ChIJX9p-NFZrXz4RRSVkBvdOQWM,"MARINA DIAMOND 4 Marsa Dubai Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"M04 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"Q01 Al Warsan First Dubai , UAE"
Marina Diamond 6 - Dubai Marina - Dubai - United Arab Emirates,25.0807792,55.1458794,ChIJp89NtVdrXz4RoDl1NOWs6lQ,"MARINA DIAMOND 6 (A) Marsa Dubai Dubai , UAE"
I- - 11th St - International CityMorocco Cluster - Dubai - United Arab Emirates,25.1625427,55.4193346,ChIJ81UiVVthXz4RUgfua13eq8A,"Q05 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"P02 Al Warsan First Dubai , UAE"
Dubai - International CityPersia - Dubai - United Arab Emirates,25.1606818,55.4081766,ChIJ9cx04U1hXz4Ry2C7Me5I-k8,"O06 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"P05 Al Warsan First Dubai , UAE"
شارع شاطئ جميرة - Dubai Marina - Dubai - United Arab Emirates,25.0715347,55.131117,ChIJySySvVYTXz4RIrQ3PyhlJ8U,"LA RESIDENCIA DEL MAR Marsa Dubai Dubai , UAE"
W1 - Aurora - شارع شاطئ جميرة - Dubai Marina - Dubai - United Arab Emirates,25.0742677,55.1331674,EklXMSAtIEF1cm9yYSAtINi02KfYsdi5INi02KfYt9imINis2YXZitix2KkgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIh4aHAoWChQKEgllamXFVRNfPhFN1e0ZNiJ-4hICVzE,"AURORA W1 Marsa Dubai Dubai , UAE"
Burj Khalifa Blvd - Downtown DubaiYansoon - Dubai - United Arab Emirates,25.1919714,55.2797806,ChIJO8F-OC9oXz4RW2f84WziOfY,"YANSOON 4 Burj Khalifa Dubai , UAE"
Burj Khalifa Blvd - Downtown DubaiYansoon - Dubai - United Arab Emirates,25.1913501,55.2791798,ChIJ29RcPS9oXz4RnRyBc4mOFBA,"YANSOON 6 Burj Khalifa Dubai , UAE"
Manchester Building Dubai - Dubai Marina - Dubai - United Arab Emirates,25.068059,55.1319792,ChIJdWma1VMTXz4R_DT8lMvoMk8,"MANCHESTER Marsa Dubai Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"P08 Al Warsan First Dubai , UAE"
IT PLAZA - Dubai Silicon Oasis - Dubai - United Arab Emirates,25.1213351,55.3985437,ChIJr7dtGXRkXz4R_Iwizod8Alo,"IT PLAZA Nadd Hessa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"Y26 Al Warsan First Dubai , UAE"
Dubai - Dubai Marina - Dubai - United Arab Emirates,25.081644,55.1468967,ChIJ96BLo1drXz4R6qM1YV5_KsA,"MARINA DIAMOND 5 (A) Marsa Dubai Dubai , UAE"
Dubai - The Views - Dubai - United Arab Emirates,25.0919399,55.168931,ChIJlcI0k2RrXz4RZ1Hq55P5nYc,"GR GT CANAL VILLAS T2 Al Thanyah Third Dubai , UAE"
Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.1903404,55.2753603,ChIJLf9EHyxoXz4RQAvjgm5Vo7Y,"KAMOON 4 Burj Khalifa Dubai , UAE"
"Green Area, Near Sheikh Zayed Rd - The Views - Dubai - United Arab Emirates",25.0915387,55.1691269,ChIJS2_k9mRrXz4RfZPUObOTHL8,"GOLF TOWERS T1 Al Thanyah Third Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N15 Al Warsan First Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Residences - T3 Burj Khalifa Dubai , UAE"
"Plot No. CBD-05, International City - International City - Dubai - United Arab Emirates",25.1661871,55.4065053,ChIJM2RlvEthXz4RDebnv_WRfL4,"SUPREME RESIDENCY Al Warsan First Dubai , UAE"
Yansoon 8 - Sheikh Mohammed bin Rashid Blvd - Downtown DubaiYansoon - Dubai - United Arab Emirates,25.1914493,55.2785534,ChIJkdDrIC9oXz4RIDYV3SiD5hM,"YANSOON 8 Burj Khalifa Dubai , UAE"
Dubai - International CityPersia - Dubai - United Arab Emirates,25.1611307,55.4074129,ChIJ4SI_xE1hXz4Re6jDRmotSqw,"O07 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N13 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N14 Al Warsan First Dubai , UAE"
La Riviera - Dubai Marina - Dubai - United Arab Emirates,25.0730814,55.1384711,ChIJt0b5RKtsXz4RlehcYoiHJFc,"LA RIVIERA TOWER Marsa Dubai Dubai , UAE"
Cluster R - Al Sarayat St - أبراج بحيرات الجميرا - دبي - United Arab Emirates,25.0772765,55.1474254,ChIJPb9ZYKhsXz4RCjplqg9fMAc,"MAG 214 Al Thanyah Fifth Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"S18 Al Warsan First Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"THE RESIDENCES II T1 Burj Khalifa Dubai , UAE"
Burj Khalifa Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.1887919,55.2763098,ChIJD-Euey5oXz4RoZojlpFVJcM,"MISKA 2 Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"BLVD CENTRAL 1 Burj Khalifa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N04 Al Warsan First Dubai , UAE"
"Cluster W, Al Sarayat Street, Jumeirah Lakes Towers - أبراج بحيرات الجميرا - دبي - United Arab Emirates",25.0772812,55.1503562,ChIJk0YxiUlDXz4RbIQ_wYT2Rpk,"LIWA HEIGHTS 1 Al Thanyah Fifth Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"YANSOON 3 Burj Khalifa Dubai , UAE"
Dubai - International City - Dubai - United Arab Emirates,25.1664309,55.4107017,ChIJxWh3PUlhXz4RDxCSgnCpv7A,"RIVIERA LAKE VIEW Al Warsan First Dubai , UAE"
"Qamardeen District, The Old Town - Downtown Dubai - Dubai - United Arab Emirates",25.1897725,55.2755588,ChIJ-T_AJyxoXz4R-S3FVThxQgQ,"KAMOON 1 Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"ALTAJER Burj Khalifa Dubai , UAE"
Dubai - Downtown Dubai - Dubai - United Arab Emirates,25.1919423,55.2759977,ChIJXWSHUyloXz4RCSWsx_kdTTw,"ATTAREEN Burj Khalifa Dubai , UAE"
Souk Al Bahar Bridge - Downtown Dubai - Dubai - United Arab Emirates,25.1954,55.2773981,ChIJJUuvvCloXz4RvG6s-wMAnlo,"ALBAHAR Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"YANSOON 2 Burj Khalifa Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"N 06 Al Warsan First Dubai , UAE"
Dubai - Downtown Dubai - Dubai - United Arab Emirates,25.1893103,55.2753055,ChIJT3p9-gdpXz4R8X_yKUvvozA,"KAMOON 2 Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"YANSOON 1 Burj Khalifa Dubai , UAE"
Yansoon 7 - Sheikh Mohammed bin Rashid Blvd - Downtown DubaiYansoon - Dubai - United Arab Emirates,25.191881,55.2788915,ChIJm02hJS9oXz4RnbeVCSDBm9E,"YANSOON 7 Burj Khalifa Dubai , UAE"
Dubai - Dubai Marina - Dubai - United Arab Emirates,25.0813911,55.146555,ChIJF9J-CJhrXz4RvL9RnJ6pFl0,"MARINA DIAMOND 5 (B) Marsa Dubai Dubai , UAE"
